name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sonoma,2019-10-22T01:00:00,56.1,56.1,45.9,68.67,0,0,,0,0,,1.9,50,1020.5,0,9.7,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T02:00:00,53.5,53.5,44.4,71.24,0,0,,0,0,,1.3,353,1020.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T03:00:00,51.5,51.5,44,75.32,0,0,,0,0,,0.2,358,1020.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T04:00:00,50.4,50.4,43.9,78.33,0,0,,0,0,,0.5,323,1020.5,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T05:00:00,48.3,48.3,43,81.81,0,0,,0,0,,1.2,321,1020.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T06:00:00,47.1,47.1,43.5,87.36,0,0,,0,0,,0.2,356,1020.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T07:00:00,46.4,46.4,43.7,90.35,0,0,,0,0,,0.1,10,1021.1,0,9.9,3.1,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T08:00:00,47.4,47.4,44.4,89.47,0,0,,0,0,,0,0,1021.4,0,9.5,34,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T09:00:00,59.1,59.1,47.9,66.51,0,0,,0,0,,1,326,1022,1.1,9.9,98,0.4,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T10:00:00,66.8,66.8,49.2,53.24,0,0,,0,0,,0.1,358,1021.9,0,9.9,340,1.2,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T11:00:00,72.6,72.6,48.3,42.14,0,0,,0,0,,4.3,327,1021.5,1.1,8.3,481,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T12:00:00,78.7,78.7,47,32.82,0,0,,0,0,,4.7,264,1021.4,0,7.9,595,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T13:00:00,82.5,80.6,45.8,27.73,0,0,,0,0,,1.9,312,1020.3,0,9.4,646,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T14:00:00,85.8,83,45,24.09,0,0,,0,0,,6.3,352,1018.9,0,9.8,640,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T15:00:00,86,83,44.3,23.37,0,0,,0,0,,7.6,203,1018,1.8,9.8,566,2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T16:00:00,86.2,83.3,45.7,24.44,0,0,,0,0,,7.3,167,1017.5,1.8,9.8,439,1.6,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T17:00:00,83.7,81.6,47,27.82,0,0,,0,0,,8.3,211,1016.9,1.8,9.9,281,1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T18:00:00,77.8,77.8,46.4,32.95,0,0,,0,0,,2.2,83,1016.3,1.8,9.9,94,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T19:00:00,69,69,48.2,47.53,0,0,,0,0,,2.7,324,1016.3,0,9.9,5,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T20:00:00,63.6,63.6,47.2,54.96,0,0,,0,0,,1.6,35,1016.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T21:00:00,60.4,60.4,45.4,57.61,0,0,,0,0,,1.2,48,1016.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T22:00:00,58.9,58.9,47.2,65.14,0,0,,0,0,,0.8,30,1016.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-22T23:00:00,54.5,54.5,45.8,72.48,0,0,,0,0,,2.1,42,1016.6,0,9.6,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T00:00:00,55.3,55.3,45.9,70.54,0,0,,0,0,,2.2,9,1016.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T01:00:00,53.5,53.5,44.7,71.82,0,0,,0,0,,0.8,356,1016.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T02:00:00,53,53,45,74.17,0,0,,0,0,,0,0,1016.4,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T03:00:00,52.8,52.8,46.1,77.89,0,0,,0,0,,3.2,325,1016.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T04:00:00,52.4,52.4,45.5,77.33,0,0,,0,0,,0,0,1015.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T05:00:00,53,53,46.7,79.15,0,0,,0,0,,0.1,355,1015.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T06:00:00,49.2,49.2,45.2,86.08,0,0,,0,0,,0.3,358,1015.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T07:00:00,48.4,48.4,44.9,87.62,0,0,,0,0,,0.2,357,1015.7,0,9.9,2.3,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T08:00:00,49.4,49.4,46.1,88.44,0,0,,0,0,,1.3,331,1015.8,0,9.4,30,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T09:00:00,59.2,59.2,49.8,71.2,0,0,,0,0,,1.3,355,1016,0,9.8,87,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T10:00:00,67.7,67.7,51.3,55.59,0,0,,0,0,,0.6,349,1016,0,9.9,328,1.2,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T11:00:00,73.4,73.4,50.9,45.24,0,0,,0,0,,2,310,1015.6,0,9.9,469,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T12:00:00,79.4,79.4,48.1,33.29,0,0,,0,0,,6,266,1014.9,0,9.7,585,2.1,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T13:00:00,85.4,82.5,42.4,22.13,0,0,,0,0,23,11.2,37,1014,0,9.6,638,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T14:00:00,86.6,83.2,38.7,18.46,0,0,,0,0,,5.8,357,1013.1,0,9.6,623,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T15:00:00,88.3,84.6,37,16.37,0,0,,0,0,,8.6,5,1012.3,0,9.8,559,2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T16:00:00,88.3,84.5,35.3,15.28,0,0,,0,0,11.4,10.4,7,1012.1,0,9.9,438,1.6,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T17:00:00,86.8,83.3,34.4,15.48,0,0,,0,0,15,10.9,12,1011.4,0,9.9,280,1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T18:00:00,82,79.8,34.2,17.95,0,0,,0,0,,4,313,1011.6,0,9.9,95,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T19:00:00,72.2,72.2,33.8,24.39,0,0,,0,0,,4.6,322,1011.5,0,9.9,7,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T20:00:00,77.2,77.2,24.6,14.17,0,0,,0,0,16.1,9.3,352,1011.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T21:00:00,78.4,78.4,21,11.7,0,0,,0,0,21,11.2,343,1011.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T22:00:00,78.8,78.8,17.7,10.04,0,0,,0,0,13.9,7.4,343,1011.9,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-23T23:00:00,75.9,75.9,19.2,11.75,0,0,,0,0,,6.8,341,1012.7,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T00:00:00,75,75,17.7,11.38,0,0,,0,0,,8.4,331,1012.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T01:00:00,75.1,75.1,15.5,10.35,0,0,,0,0,30,14.4,7,1012.5,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T02:00:00,73.6,73.6,17.1,11.6,0,0,,0,0,24.2,9.1,351,1012.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T03:00:00,72.4,72.4,17.5,12.32,0,0,,0,0,,8.5,37,1013.1,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T04:00:00,71.6,71.6,16.5,12.1,0,0,,0,0,,6.2,8,1013.2,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T05:00:00,69.6,69.6,18.6,14.19,0,0,,0,0,,2.3,320,1013.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T06:00:00,67.3,67.3,20.9,16.94,0,0,,0,0,,5.5,309,1013.9,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T07:00:00,68,68,21.8,17.19,0,0,,0,0,,3.5,263,1014.6,0,9.9,2.1,0,0,,Clear,clear-night,"72495723213,KDVO,72040600135,72495593227,KAPC"
sonoma,2019-10-24T08:00:00,68.3,68.3,23.9,18.57,0,0,,0,0,,4.8,343,1015.1,0,9.9,42,0.2,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,72040600135,72495593227,KAPC"
sonoma,2019-10-24T09:00:00,75.5,75.5,24,14.6,0,0,,0,0,,9.1,26,1016.1,0,9.9,94,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,72040600135,72495593227,KAPC"
sonoma,2019-10-24T10:00:00,79.9,79.9,23.5,12.38,0,0,,0,0,,10.2,71,1016.7,0,9.9,334,1.2,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,72040600135,72495593227,KAPC"
sonoma,2019-10-24T11:00:00,83.3,80.6,24.4,11.5,0,0,,0,0,,8.1,110,1016.8,1.8,9.9,480,1.7,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T12:00:00,87.8,84.1,21.7,8.92,0,0,,0,0,16.1,6.4,86,1016.7,1.8,9.9,601,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T13:00:00,89,85.1,23.6,9.3,0,0,,0,0,,7.5,125,1016.2,1.8,9.6,625,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T14:00:00,90.2,86.1,24.8,9.38,0,0,,0,0,,7.6,118,1015.6,0,9.8,624,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T15:00:00,90.6,86.4,24.8,9.29,0,0,,0,0,16.5,10,131,1015.1,3.2,9.9,546,2,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T16:00:00,89.7,85.7,24.3,9.32,0,0,,0,0,,11.1,128,1015.2,1.8,9.8,453,1.6,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T17:00:00,87.1,83.6,25.4,10.59,0,0,,0,0,,8.5,139,1015.2,1.8,9.8,294,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T18:00:00,82.3,79.9,28.4,13.99,0,0,,0,0,,6,157,1015.1,3.2,9.9,95,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T19:00:00,72.5,72.5,32.4,22.86,0,0,,0,0,,1.6,294,1015.5,1.8,9.9,10,0,0,,Clear,clear-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T20:00:00,70.3,70.3,32.8,25,0,0,,0,0,,4.6,141,1016.1,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T21:00:00,63.2,63.2,35.4,35.46,0,0,,0,0,,3.4,317,1016.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T22:00:00,60.4,60.4,39.2,45.39,0,0,,0,0,,1.9,65,1017.3,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-24T23:00:00,57,57,37.6,48.16,0,0,,0,0,,0.1,355,1017.6,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T00:00:00,55.7,55.7,35.4,46.27,0,0,,0,0,,0.1,359,1017.9,1.8,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T01:00:00,52.8,52.8,35.1,50.81,0,0,,0,0,,1.2,4,1017.8,0,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T02:00:00,51.4,51.4,33.7,50.76,0,0,,0,0,,0.2,357,1017.7,30,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T03:00:00,49.6,49.6,33.9,54.61,0,0,,0,0,,0.1,357,1017.8,35.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T04:00:00,50.5,50.5,31.7,48.38,0,0,,0,0,,1.3,360,1017.7,38.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T05:00:00,49.3,49.3,33.8,54.91,0,0,,0,0,,0.2,358,1017.9,54.2,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T06:00:00,48.9,48.9,33.1,54.15,0,0,,0,0,,0,0,1018.1,64.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T07:00:00,47.7,47.7,34.6,60.35,0,0,,0,0,,0,0,1018.3,50.5,9.2,1.6,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T08:00:00,47.7,47.7,34.6,60.32,0,0,,0,0,,0,0,1018.6,8.6,9.8,17,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T09:00:00,56,56,38.9,52.57,0,0,,0,0,,0,0,1019,35.1,9.7,79,0.3,1,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T10:00:00,65,65,36.7,35.02,0,0,,0,0,,0,0,1019.2,52.6,9.7,290,1,3,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T11:00:00,71.7,71.7,33,24.08,0,0,,0,0,,1.6,312,1018.9,33.7,8.4,468,1.7,5,,Partially cloudy,partly-cloudy-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T12:00:00,77.9,77.9,32.8,19.34,0,0,,0,0,,6.4,201,1018.4,0,9.9,578,2.1,6,,Clear,clear-day,"KDVO,LEVWW,72040600135,72495593227,KAPC"
sonoma,2019-10-25T13:00:00,80.4,78.7,30.9,16.49,0,0,,0,0,,4.9,356,1017.7,18.2,9.6,606,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T14:00:00,83.2,80.5,30.8,15.04,0,0,,0,0,,5,355,1016.9,7.5,9.7,613,2.2,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T15:00:00,85.6,82.3,30.2,13.6,0,0,,0,0,,4.3,341,1016.1,0,9.8,548,2,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T16:00:00,86.8,83.3,27.7,11.77,0,0,,0,0,17.2,6.5,219,1015.6,0,9.8,418,1.5,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T17:00:00,85.2,82,27.6,12.37,0,0,,0,0,,6,286,1015,17.5,9.8,259,0.9,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T18:00:00,78.2,78.2,33.1,19.44,0,0,,0,0,19.7,6.7,258,1014.3,17.6,9.9,87,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T19:00:00,71.4,71.4,32.2,23.53,0,0,,0,0,,4.7,74,1014.2,40,9.9,5,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T20:00:00,65.5,65.5,35.3,32.6,0,0,,0,0,,3.6,67,1014.2,94.7,9.9,0,,0,,Overcast,cloudy,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T21:00:00,62.1,62.1,36.6,38.59,0,0,,0,0,,0,0,1014.2,96.4,9.9,0,,0,,Overcast,cloudy,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T22:00:00,58.3,58.3,36.8,44.59,0,0,,0,0,,3.4,8,1014.3,85.6,9.5,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-25T23:00:00,56.3,56.3,35.7,45.91,0,0,,0,0,,1.2,4,1014.3,54.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T00:00:00,55.9,55.9,36.4,47.84,0,0,,0,0,,0.1,356,1013.9,69.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T01:00:00,53.5,53.5,37.6,54.66,0,0,,0,0,,0,0,1013.6,97.5,9.9,0,,0,,Overcast,cloudy,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T02:00:00,50,50,38,63.2,0,0,,0,0,,1.8,331,1013.4,50.6,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T03:00:00,49.8,49.8,38.4,64.84,0,0,,0,0,,0,0,1012.9,27.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T04:00:00,48.6,48.6,39.1,69.61,0,0,,0,0,,2.4,334,1012.5,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T05:00:00,46.3,46.3,37,69.95,0,0,,0,0,,0,0,1012,7.5,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T06:00:00,45.8,45.8,37.4,72.25,0,0,,0,0,,1,360,1011.9,11.1,9.9,0,,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T07:00:00,47.3,47.3,38.9,72.23,0,0,,0,0,,1.6,4,1011.9,7.5,8.1,1.1,0,0,,Clear,clear-night,"72495723213,KDVO,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T08:00:00,44.9,44.9,36.9,73.35,0,0,,0,0,,2,8,1011.7,0,9.9,27,0.1,0,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T09:00:00,54.4,54.4,40.8,60.05,0,0,,0,0,,0.6,360,1012,1.1,9.5,75,0.3,1,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T10:00:00,63.4,63.4,41.3,44.36,0,0,,0,0,,1,2,1011.9,1.1,9.9,319,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T11:00:00,69.6,69.6,38.8,32.53,0,0,,0,0,,1.7,0,1011.6,1.8,9.8,458,1.6,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T12:00:00,75.3,75.3,38.9,26.92,0,0,,0,0,,1,0,1010.6,1.8,9,630,2.3,6,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T13:00:00,79.6,79.6,38.4,22.92,0,0,,0,0,,4.5,327,1009.4,1.8,9.9,504,1.8,5,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T14:00:00,79.4,79.4,40.5,25,0,0,,0,0,,3.8,359,1008.6,1.8,9.9,307,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T15:00:00,78.1,78.1,40.5,26.04,0,0,,0,0,,6.2,6,1007.7,1.8,9.9,293,1.1,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T16:00:00,77.4,77.4,43.1,29.54,0,0,,0,0,,1.9,296,1006.9,1.8,9.9,393,1.4,4,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72040600135,72495593227,KAPC"
sonoma,2019-10-26T17:00:00,74.8,74.8,48.5,39.48,0,0,,0,0,,6.1,256,1006.3,0,9.9,250,0.9,3,,Clear,clear-day,"72495723213,KDVO,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-26T18:00:00,65.9,65.9,51.9,60.47,0,0,,0,0,,4.7,258,1006.1,41.2,9.3,81,0.3,1,,Partially cloudy,partly-cloudy-day,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-26T19:00:00,60.2,60.2,49.3,67.21,0,0,,0,0,,4.1,235,1005.9,43.8,9.9,6,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-26T20:00:00,55.8,55.8,47.6,73.86,0,0,,0,0,,0.2,348,1005.9,21.9,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-26T21:00:00,53.8,53.8,46.8,77.17,0,0,,0,0,,0.2,6,1005.9,43.8,8.5,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-26T22:00:00,49.2,49.2,45.9,88.35,0,0,,0,0,,0,0,1006.3,38.6,8.5,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-26T23:00:00,47.7,47.7,45.1,90.52,0,0,,0,0,,3,65,1006.2,43.8,8.1,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T00:00:00,47.2,47.2,45.5,93.71,0,0,,0,0,,1.7,48,1006.4,43.8,7.8,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T01:00:00,47.2,47.2,45,92.26,0,0,,0,0,,1.7,5,1006.8,11,7.8,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T02:00:00,52.1,52.1,37.4,57.03,0,0,,0,0,27.7,11.9,317,1006.1,21.9,8.2,1,0,0,,Partially cloudy,partly-cloudy-night,"72495723213,LEVWW,KO69,72495593227,KAPC"
sonoma,2019-10-27T03:00:00,58.2,58.2,31.5,36.16,0,0,,0,0,23.2,15.5,353,1006.3,16.1,8.6,0,,0,,Clear,clear-night,"72495723213,KO69,72495593227,KAPC"
sonoma,2019-10-27T04:00:00,58.4,58.4,24.1,26.48,0,0,,0,0,37.6,29.1,3,1006.4,27.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72495723213,KO69,72495593227,KAPC"
